Refund_ID,Transaction_ID,Refund_Date,Refund_Amount,Refund_Reason,Refund_Status
REF110245,TXN10011919,14-05-2024,290.3,Merchant Cancellation,Completed
REF110246,TXN10105125,02-08-2024,406.98,Merchant Cancellation,Completed
REF110247,TXN10066966,07-02-2023,1595.95,Duplicate Payment,Completed
REF110248,TXN10072676,29-04-2025,636.88,Product Return,Completed
REF110249,TXN10197416,01-07-2023,110.39,Customer Request,Completed
REF110250,TXN10006000,05-10-2024,911.83,Duplicate Payment,Completed
REF110251,TXN10017426,02-09-2025,496.88,Merchant Cancellation,Completed
REF110252,TXN10024901,12-02-2023,131.36,Product Return,Completed
REF110253,TXN10046184,01-08-2023,1443.82,Product Return,Completed
REF110254,TXN10030634,05-04-2025,693.17,Product Return,Completed
REF110255,TXN10120596,19-09-2024,601.54,Duplicate Payment,Completed
REF110256,TXN10028556,26-11-2024,356.16,Customer Request,Completed
REF110257,TXN10005581,13-07-2024,762.31,Customer Request,Completed
REF110258,TXN10033596,22-12-2023,613.15,Product Return,Completed
REF110259,TXN10188655,22-01-2024,1032.09,Product Return,Pending
REF110260,TXN10098735,03-04-2024,458.59,Duplicate Payment,Rejected
REF110261,TXN10041192,26-11-2024,322.6,Customer Request,Completed
REF110262,TXN10096391,09-12-2023,115.7,Merchant Cancellation,Completed
REF110263,TXN10192530,18-06-2024,1311.14,Customer Request,Completed
REF110264,TXN10155443,06-03-2023,275.15,Duplicate Payment,Completed
REF110265,TXN10179967,29-12-2024,1183.38,Product Return,Completed
REF110266,TXN10196198,08-03-2025,1149.67,Customer Request,Completed
REF110267,TXN10033236,19-04-2023,169.94,Customer Request,Completed
REF110268,TXN10112414,02-09-2025,324.38,Failed Service,Completed
REF110269,TXN10111474,15-05-2024,622.34,Failed Service,Completed
REF110270,TXN10130773,29-03-2023,606.07,Duplicate Payment,Completed
REF110271,TXN10116796,06-03-2024,1341.29,Product Return,Completed
REF110272,TXN10139582,27-04-2024,119.98,Merchant Cancellation,Completed
REF110273,TXN10189605,06-05-2023,70.86,Product Return,Completed
REF110274,TXN10102372,02-12-2024,1018.04,Customer Request,Completed
REF110275,TXN10016039,15-01-2024,502.02,Merchant Cancellation,Completed
REF110276,TXN10085151,28-07-2023,1605.7,Duplicate Payment,Completed
REF110277,TXN10095643,15-02-2025,532.24,Failed Service,Completed
REF110278,TXN10158676,04-06-2025,150.41,Product Return,Completed
REF110279,TXN10008568,19-11-2024,1320.21,Customer Request,Completed
REF110280,TXN10190301,22-11-2024,1812.38,Duplicate Payment,Completed
REF110281,TXN10149022,30-05-2025,1536.21,Product Return,Completed
REF110282,TXN10158881,10-02-2024,1696.16,Duplicate Payment,Completed
REF110283,TXN10153594,16-12-2025,105.79,Customer Request,Completed
REF110284,TXN10093746,20-10-2024,1751.99,Merchant Cancellation,Completed
REF110285,TXN10033774,12-03-2023,921.99,Merchant Cancellation,Completed
REF110286,TXN10022679,19-08-2024,1563.25,Duplicate Payment,Completed
REF110287,TXN10135777,28-01-2025,245.94,Product Return,Completed
REF110288,TXN10011652,29-08-2023,1437.95,Customer Request,Completed
REF110289,TXN10057365,16-08-2023,947.64,Product Return,Completed
REF110290,TXN10004958,25-02-2025,2397.55,Merchant Cancellation,Completed
REF110291,TXN10084761,18-07-2023,132.46,Failed Service,Completed
REF110292,TXN10195990,12-05-2025,252.9,Product Return,Completed
REF110293,TXN10167309,26-06-2025,412.05,Failed Service,Completed
REF110294,TXN10090198,20-10-2025,283.82,Customer Request,Completed
REF110295,TXN10040345,23-08-2024,212.4,Product Return,Completed
REF110296,TXN10115166,04-01-2024,439.76,Customer Request,Completed
REF110297,TXN10092093,09-08-2025,659.72,Merchant Cancellation,Completed
REF110298,TXN10067084,12-10-2025,2221.45,Duplicate Payment,Completed
REF110299,TXN10102333,11-02-2025,955.79,Customer Request,Completed
REF110300,TXN10153230,05-10-2025,639.92,Failed Service,Completed
REF110301,TXN10036452,28-04-2024,155.7,Merchant Cancellation,Completed
REF110302,TXN10027683,24-05-2023,1140.14,Product Return,Pending
REF110303,TXN10084898,12-07-2024,866.78,Duplicate Payment,Completed
REF110304,TXN10198077,04-02-2025,1288,Failed Service,Completed
REF110305,TXN10122629,08-09-2023,755.39,Customer Request,Completed
REF110306,TXN10180418,08-02-2024,379.81,Product Return,Completed
REF110307,TXN10188997,03-05-2023,1440.49,Customer Request,Completed
REF110308,TXN10084680,11-10-2023,289.81,Customer Request,Completed
REF110309,TXN10144745,01-03-2025,1087.97,Product Return,Completed
REF110310,TXN10136050,10-03-2025,1525.67,Duplicate Payment,Completed
REF110311,TXN10154244,22-02-2025,983.77,Product Return,Completed
REF110312,TXN10105105,23-07-2025,534.23,Customer Request,Completed
REF110313,TXN10014390,09-09-2025,580.18,Failed Service,Completed
REF110314,TXN10191323,01-01-2025,60.11,Failed Service,Completed
REF110315,TXN10150540,14-01-2024,894.22,Failed Service,Completed
REF110316,TXN10003549,07-12-2025,244.71,Product Return,Completed
REF110317,TXN10108123,16-01-2024,1086.62,Customer Request,Completed
REF110318,TXN10081746,15-12-2023,226.83,Product Return,Completed
REF110319,TXN10120025,02-05-2025,692.42,Product Return,Completed
REF110320,TXN10190804,27-03-2023,654.14,Product Return,Completed
REF110321,TXN10010809,14-03-2025,126.59,Failed Service,Pending
REF110322,TXN10003224,18-03-2023,261.9,Merchant Cancellation,Completed
REF110323,TXN10029547,07-08-2024,206.83,Product Return,Completed
REF110324,TXN10071768,26-11-2023,748.25,Failed Service,Completed
REF110325,TXN10162431,30-03-2024,411.38,Failed Service,Completed
REF110326,TXN10146895,10-05-2023,106.05,Duplicate Payment,Completed
REF110327,TXN10018284,24-01-2023,83.84,Customer Request,Completed
REF110328,TXN10138031,29-07-2023,394.87,Duplicate Payment,Completed
REF110329,TXN10134865,29-08-2025,255.01,Customer Request,Completed
REF110330,TXN10113578,25-12-2024,244.77,Duplicate Payment,Completed
REF110331,TXN10104321,18-09-2024,866.15,Product Return,Completed
REF110332,TXN10033484,10-09-2023,589.88,Merchant Cancellation,Completed
REF110333,TXN10188626,17-10-2025,183.29,Customer Request,Completed
REF110334,TXN10044016,15-09-2024,756.72,Duplicate Payment,Pending
REF110335,TXN10118713,07-02-2024,177.85,Duplicate Payment,Completed
REF110336,TXN10026784,10-03-2024,1276.48,Merchant Cancellation,Completed
REF110337,TXN10083058,07-09-2023,173.9,Failed Service,Pending
REF110338,TXN10127392,29-12-2025,136.5,Duplicate Payment,Pending
REF110339,TXN10016673,18-12-2024,292.66,Product Return,Completed
REF110340,TXN10049501,23-02-2024,192.07,Merchant Cancellation,Completed
REF110341,TXN10027317,19-10-2023,1545.18,Customer Request,Completed
REF110342,TXN10167623,08-11-2023,1190.46,Customer Request,Completed
REF110343,TXN10084405,03-12-2024,312.29,Duplicate Payment,Completed
REF110344,TXN10135007,06-09-2024,832.68,Merchant Cancellation,Completed
REF110345,TXN10174306,23-09-2023,518.37,Failed Service,Rejected
REF110346,TXN10051639,24-05-2024,1032.36,Duplicate Payment,Completed
REF110347,TXN10144238,07-09-2023,454.04,Merchant Cancellation,Completed
REF110348,TXN10117903,13-04-2025,832.25,Product Return,Completed
REF110349,TXN10123065,30-01-2024,800.38,Failed Service,Completed
REF110350,TXN10171014,18-08-2024,943.02,Merchant Cancellation,Completed
REF110351,TXN10125777,09-12-2025,1179.25,Customer Request,Completed
REF110352,TXN10063899,21-10-2023,2197.56,Duplicate Payment,Completed
REF110353,TXN10092400,15-03-2023,499.38,Product Return,Completed
REF110354,TXN10101870,12-04-2025,495.47,Customer Request,Completed
REF110355,TXN10120782,13-12-2025,413.75,Merchant Cancellation,Completed
REF110356,TXN10187622,29-12-2023,2585.15,Customer Request,Completed
REF110357,TXN10185555,20-06-2023,167.31,Failed Service,Pending
REF110358,TXN10042087,08-05-2025,1056.17,Failed Service,Completed
REF110359,TXN10023236,12-05-2024,638.85,Customer Request,Completed
REF110360,TXN10063724,19-03-2023,138.56,Duplicate Payment,Completed
REF110361,TXN10122441,17-07-2025,1295.75,Customer Request,Completed
REF110362,TXN10128154,21-10-2023,312.57,Merchant Cancellation,Pending
REF110363,TXN10161927,08-12-2023,439.59,Merchant Cancellation,Completed
REF110364,TXN10065811,07-05-2023,1850.22,Duplicate Payment,Completed
REF110365,TXN10038585,08-07-2023,724.43,Duplicate Payment,Completed
REF110366,TXN10043350,08-01-2026,649.3,Duplicate Payment,Completed
REF110367,TXN10100696,15-06-2024,714.28,Customer Request,Completed
REF110368,TXN10041489,20-12-2024,301.03,Product Return,Completed
REF110369,TXN10052365,05-01-2023,1782.55,Customer Request,Completed
REF110370,TXN10110279,24-07-2025,315.08,Product Return,Completed
REF110371,TXN10016603,17-01-2024,442.65,Customer Request,Completed
REF110372,TXN10047033,12-07-2025,601.47,Customer Request,Completed
REF110373,TXN10079757,13-05-2025,813.07,Customer Request,Completed
REF110374,TXN10144138,26-09-2023,754.81,Merchant Cancellation,Completed
REF110375,TXN10183985,14-01-2024,2397.18,Merchant Cancellation,Pending
REF110376,TXN10199579,31-05-2024,1023.68,Duplicate Payment,Completed
REF110377,TXN10156618,01-10-2024,32.11,Product Return,Completed
REF110378,TXN10084320,22-01-2025,312.17,Product Return,Completed
REF110379,TXN10076670,03-11-2023,104.02,Customer Request,Pending
REF110380,TXN10133873,06-04-2024,284.18,Duplicate Payment,Rejected
REF110381,TXN10011633,22-05-2024,77.64,Merchant Cancellation,Completed
REF110382,TXN10127991,21-04-2023,502.3,Duplicate Payment,Completed
REF110383,TXN10147293,27-05-2024,495.85,Duplicate Payment,Completed
REF110384,TXN10066559,10-02-2024,668.55,Duplicate Payment,Completed
REF110385,TXN10130508,19-10-2024,151.4,Merchant Cancellation,Completed
REF110386,TXN10147494,06-10-2023,57.03,Duplicate Payment,Pending
REF110387,TXN10127763,27-10-2025,408.81,Merchant Cancellation,Completed
REF110388,TXN10126829,26-06-2025,308.28,Merchant Cancellation,Completed
REF110389,TXN10118058,14-10-2024,604.04,Customer Request,Completed
REF110390,TXN10034165,18-05-2025,186.84,Product Return,Completed
REF110391,TXN10011121,11-10-2024,1083.46,Product Return,Completed
REF110392,TXN10124557,17-07-2025,1073.09,Product Return,Completed
REF110393,TXN10001644,30-05-2024,1042.02,Product Return,Completed
REF110394,TXN10199800,05-11-2024,897.15,Product Return,Completed
REF110395,TXN10073594,14-08-2023,1282.59,Product Return,Completed
REF110396,TXN10041043,11-07-2023,335.63,Customer Request,Completed
REF110397,TXN10032067,08-03-2025,469.5,Failed Service,Completed
REF110398,TXN10031154,20-08-2024,791.85,Customer Request,Completed
REF110399,TXN10077464,28-07-2025,213.57,Merchant Cancellation,Completed
REF110400,TXN10067857,20-02-2023,2014.96,Product Return,Pending
REF110401,TXN10158989,25-08-2025,1305.94,Failed Service,Completed
REF110402,TXN10147135,10-10-2025,1759.03,Product Return,Completed
REF110403,TXN10010751,17-04-2025,871.87,Duplicate Payment,Completed
REF110404,TXN10194953,14-08-2023,229.61,Customer Request,Completed
REF110405,TXN10113806,21-07-2025,291.04,Product Return,Completed
REF110406,TXN10093178,11-03-2023,234.01,Failed Service,Completed
REF110407,TXN10088999,09-01-2024,255.81,Customer Request,Completed
REF110408,TXN10002397,15-09-2024,330.89,Duplicate Payment,Completed
REF110409,TXN10007457,23-10-2024,396.45,Duplicate Payment,Completed
REF110410,TXN10148872,29-09-2023,126.77,Duplicate Payment,Completed
REF110411,TXN10191372,05-08-2024,82.17,Product Return,Completed
REF110412,TXN10061593,10-01-2025,327.3,Failed Service,Completed
REF110413,TXN10097156,08-10-2024,563.36,Duplicate Payment,Completed
REF110414,TXN10113004,22-01-2025,685.44,Duplicate Payment,Completed
REF110415,TXN10101737,04-02-2025,467.76,Failed Service,Completed
REF110416,TXN10174569,17-07-2024,44.39,Product Return,Completed
REF110417,TXN10108459,06-12-2024,1337.6,Merchant Cancellation,Completed
REF110418,TXN10075727,07-07-2024,307.76,Failed Service,Completed
REF110419,TXN10032190,29-12-2025,579.08,Failed Service,Completed
REF110420,TXN10190287,16-12-2023,387.15,Product Return,Completed
REF110421,TXN10052422,15-08-2025,275.2,Merchant Cancellation,Pending
REF110422,TXN10111370,02-12-2024,237.72,Duplicate Payment,Completed
REF110423,TXN10188945,07-06-2023,621.84,Merchant Cancellation,Completed
REF110424,TXN10159137,11-07-2023,174.47,Duplicate Payment,Completed
REF110425,TXN10052770,28-01-2024,782.51,Failed Service,Pending
REF110426,TXN10009957,16-08-2024,1189.18,Customer Request,Completed
REF110427,TXN10081881,31-03-2023,227.36,Customer Request,Completed
REF110428,TXN10052635,21-11-2024,917.94,Failed Service,Completed
REF110429,TXN10077316,29-06-2025,1034.53,Customer Request,Completed
REF110430,TXN10153629,10-07-2024,3273.66,Failed Service,Completed
REF110431,TXN10089056,30-04-2025,1009.1,Duplicate Payment,Completed
REF110432,TXN10082978,16-10-2023,1488.13,Failed Service,Completed
REF110433,TXN10101911,23-09-2024,113.29,Failed Service,Completed
REF110434,TXN10079432,02-11-2025,181.51,Failed Service,Completed
REF110435,TXN10164883,30-10-2024,441.29,Failed Service,Completed
REF110436,TXN10088384,26-04-2023,702.62,Duplicate Payment,Pending
REF110437,TXN10047240,08-09-2025,369.7,Merchant Cancellation,Completed
REF110438,TXN10014644,23-08-2024,1350.89,Failed Service,Completed
REF110439,TXN10155710,25-06-2024,284.94,Merchant Cancellation,Completed
REF110440,TXN10030661,27-06-2024,411.14,Failed Service,Completed
REF110441,TXN10169442,10-02-2025,173.82,Duplicate Payment,Completed
REF110442,TXN10167134,09-08-2024,1009.73,Duplicate Payment,Completed
REF110443,TXN10131392,10-11-2023,204.19,Customer Request,Completed
REF110444,TXN10175739,23-09-2024,669.63,Duplicate Payment,Completed
REF110445,TXN10101260,30-09-2023,423.12,Product Return,Completed
REF110446,TXN10142022,12-11-2025,738.79,Merchant Cancellation,Completed
REF110447,TXN10048833,03-11-2025,231.07,Merchant Cancellation,Completed
REF110448,TXN10070365,02-09-2024,586.1,Customer Request,Completed
REF110449,TXN10189569,22-07-2023,177.87,Failed Service,Completed
REF110450,TXN10057445,29-08-2023,425.87,Failed Service,Pending
REF110451,TXN10144151,01-10-2023,307.24,Customer Request,Completed
REF110452,TXN10038441,04-01-2023,478.7,Merchant Cancellation,Completed
REF110453,TXN10154663,19-02-2025,333.07,Duplicate Payment,Pending
REF110454,TXN10070760,03-08-2025,228.57,Product Return,Completed
REF110455,TXN10131264,11-03-2025,437.9,Customer Request,Completed
REF110456,TXN10021641,15-10-2025,991.87,Product Return,Pending
REF110457,TXN10058194,10-06-2024,991.03,Product Return,Completed
REF110458,TXN10065280,01-09-2024,724.5,Product Return,Rejected
REF110459,TXN10101860,29-01-2023,891.51,Merchant Cancellation,Rejected
REF110460,TXN10168978,12-01-2024,584.28,Product Return,Completed
REF110461,TXN10159799,13-12-2023,2261.57,Failed Service,Pending
REF110462,TXN10161817,18-11-2025,1123.28,Merchant Cancellation,Completed
REF110463,TXN10025524,26-07-2025,409.6,Product Return,Completed
REF110464,TXN10196695,20-09-2023,622.54,Duplicate Payment,Completed
REF110465,TXN10160429,08-02-2023,124.61,Product Return,Completed
REF110466,TXN10111814,03-06-2025,217.98,Product Return,Completed
REF110467,TXN10145706,20-04-2023,608.5,Merchant Cancellation,Completed
REF110468,TXN10190765,04-03-2024,431.09,Failed Service,Completed
REF110469,TXN10006521,25-08-2023,735.1,Customer Request,Completed
REF110470,TXN10058298,30-06-2025,601.63,Failed Service,Completed
REF110471,TXN10069616,23-01-2023,345.45,Product Return,Completed
REF110472,TXN10098681,09-12-2023,170.18,Product Return,Completed
REF110473,TXN10086136,24-11-2024,1727.31,Customer Request,Completed
REF110474,TXN10050126,05-08-2024,225.31,Product Return,Completed
REF110475,TXN10151450,02-02-2023,790.74,Duplicate Payment,Completed
REF110476,TXN10056762,12-04-2023,115.52,Duplicate Payment,Completed
REF110477,TXN10150248,16-05-2025,192.14,Customer Request,Pending
REF110478,TXN10115423,04-03-2023,855.13,Product Return,Completed
REF110479,TXN10133662,28-07-2025,205.53,Duplicate Payment,Rejected
REF110480,TXN10031867,03-04-2025,127.44,Merchant Cancellation,Completed
REF110481,TXN10076246,17-03-2023,700.11,Product Return,Completed
REF110482,TXN10090863,22-10-2023,229.37,Duplicate Payment,Pending
REF110483,TXN10024883,27-12-2025,397.93,Customer Request,Completed
REF110484,TXN10001034,24-12-2024,513.4,Merchant Cancellation,Completed
REF110485,TXN10028445,22-06-2024,503.91,Product Return,Completed
REF110486,TXN10042239,16-05-2024,180.98,Failed Service,Completed
REF110487,TXN10182083,26-10-2024,857.93,Duplicate Payment,Completed
REF110488,TXN10133878,29-11-2023,1757.66,Customer Request,Completed
REF110489,TXN10142987,13-10-2023,1038.64,Product Return,Completed
REF110490,TXN10050913,01-04-2024,664.09,Duplicate Payment,Completed
REF110491,TXN10145666,23-06-2023,1555.46,Customer Request,Completed
REF110492,TXN10103120,02-07-2023,447.89,Merchant Cancellation,Completed
REF110493,TXN10092376,18-09-2025,2058.45,Failed Service,Completed
REF110494,TXN10081448,31-08-2024,433.37,Merchant Cancellation,Completed
REF110495,TXN10135373,13-05-2025,319.79,Product Return,Completed
REF110496,TXN10042977,25-05-2023,246.16,Customer Request,Completed
REF110497,TXN10067910,30-12-2025,234.18,Merchant Cancellation,Rejected
REF110498,TXN10111715,10-11-2024,1759.62,Product Return,Completed
REF110499,TXN10166189,15-07-2023,117.65,Duplicate Payment,Completed
REF110500,TXN10015274,14-02-2023,224.77,Failed Service,Completed
