Transaction_ID,Fraud_Flag,Risk_Score,Risk_Level,Fraud_Type
TXN10085261,No,16,Low,No Fraud
TXN10085262,No,11,Low,No Fraud
TXN10085263,No,63,High,No Fraud
TXN10085264,No,69,High,No Fraud
TXN10085265,No,78,High,No Fraud
TXN10085266,No,13,Low,No Fraud
TXN10085267,No,39,Medium,No Fraud
TXN10085268,No,17,Low,No Fraud
TXN10085269,Yes,69,High,Identity Fraud
TXN10085270,No,68,High,No Fraud
TXN10085271,No,75,High,No Fraud
TXN10085272,No,60,Medium,No Fraud
TXN10085273,No,36,Medium,No Fraud
TXN10085274,No,75,High,No Fraud
TXN10085275,No,11,Low,No Fraud
TXN10085276,No,63,High,No Fraud
TXN10085277,No,14,Low,No Fraud
TXN10085278,No,11,Low,No Fraud
TXN10085279,No,23,Low,No Fraud
TXN10085280,No,53,Medium,No Fraud
TXN10085281,No,46,Medium,No Fraud
TXN10085282,No,25,Low,No Fraud
TXN10085283,No,63,High,No Fraud
TXN10085284,No,16,Low,No Fraud
TXN10085285,Yes,81,Critical,Identity Fraud
TXN10085286,No,33,Medium,No Fraud
TXN10085287,No,33,Medium,No Fraud
TXN10085288,No,33,Medium,No Fraud
TXN10085289,No,24,Low,No Fraud
TXN10085290,No,42,Medium,No Fraud
TXN10085291,No,50,Medium,No Fraud
TXN10085292,No,28,Low,No Fraud
TXN10085293,No,12,Low,No Fraud
TXN10085294,No,15,Low,No Fraud
TXN10085295,No,65,High,No Fraud
TXN10085296,No,3,Low,No Fraud
TXN10085297,No,75,High,No Fraud
TXN10085298,No,55,Medium,No Fraud
TXN10085299,No,4,Low,No Fraud
TXN10085300,No,25,Low,No Fraud
TXN10085301,No,33,Medium,No Fraud
TXN10085302,No,49,Medium,No Fraud
TXN10085303,No,2,Low,No Fraud
TXN10085304,No,38,Medium,No Fraud
TXN10085305,No,4,Low,No Fraud
TXN10085306,No,70,High,No Fraud
TXN10085307,No,1,Low,No Fraud
TXN10085308,No,37,Medium,No Fraud
TXN10085309,No,23,Low,No Fraud
TXN10085310,No,57,Medium,No Fraud
TXN10085311,No,57,Medium,No Fraud
TXN10085312,No,72,High,No Fraud
TXN10085313,No,38,Medium,No Fraud
TXN10085314,No,12,Low,No Fraud
TXN10085315,No,66,High,No Fraud
TXN10085316,No,12,Low,No Fraud
TXN10085317,No,46,Medium,No Fraud
TXN10085318,No,26,Low,No Fraud
TXN10085319,No,68,High,No Fraud
TXN10085320,No,19,Low,No Fraud
TXN10085321,No,13,Low,No Fraud
TXN10085322,No,35,Medium,No Fraud
TXN10085323,No,80,High,No Fraud
TXN10085324,No,52,Medium,No Fraud
TXN10085325,No,60,Medium,No Fraud
TXN10085326,No,22,Low,No Fraud
TXN10085327,No,37,Medium,No Fraud
TXN10085328,No,10,Low,No Fraud
TXN10085329,No,67,High,No Fraud
TXN10085330,No,16,Low,No Fraud
TXN10085331,No,71,High,No Fraud
TXN10085332,No,72,High,No Fraud
TXN10085333,No,14,Low,No Fraud
TXN10085334,No,64,High,No Fraud
TXN10085335,No,21,Low,No Fraud
TXN10085336,No,19,Low,No Fraud
TXN10085337,No,5,Low,No Fraud
TXN10085338,No,79,High,No Fraud
TXN10085339,No,32,Medium,No Fraud
TXN10085340,No,53,Medium,No Fraud
TXN10085341,No,52,Medium,No Fraud
TXN10085342,No,7,Low,No Fraud
TXN10085343,No,67,High,No Fraud
TXN10085344,No,42,Medium,No Fraud
TXN10085345,No,7,Low,No Fraud
TXN10085346,No,8,Low,No Fraud
TXN10085347,No,42,Medium,No Fraud
TXN10085348,No,1,Low,No Fraud
TXN10085349,No,2,Low,No Fraud
TXN10085350,No,66,High,No Fraud
TXN10085351,No,1,Low,No Fraud
TXN10085352,No,65,High,No Fraud
TXN10085353,No,63,High,No Fraud
TXN10085354,No,24,Low,No Fraud
TXN10085355,No,15,Low,No Fraud
TXN10085356,No,34,Medium,No Fraud
TXN10085357,No,30,Low,No Fraud
TXN10085358,No,48,Medium,No Fraud
TXN10085359,No,61,High,No Fraud
TXN10085360,No,11,Low,No Fraud
TXN10085361,No,26,Low,No Fraud
TXN10085362,No,26,Low,No Fraud
TXN10085363,No,76,High,No Fraud
TXN10085364,No,39,Medium,No Fraud
TXN10085365,No,50,Medium,No Fraud
TXN10085366,No,47,Medium,No Fraud
TXN10085367,No,72,High,No Fraud
TXN10085368,No,42,Medium,No Fraud
TXN10085369,No,44,Medium,No Fraud
TXN10085370,No,35,Medium,No Fraud
TXN10085371,No,21,Low,No Fraud
TXN10085372,No,76,High,No Fraud
TXN10085373,No,66,High,No Fraud
TXN10085374,No,8,Low,No Fraud
TXN10085375,No,57,Medium,No Fraud
TXN10085376,No,58,Medium,No Fraud
TXN10085377,No,57,Medium,No Fraud
TXN10085378,No,56,Medium,No Fraud
TXN10085379,No,68,High,No Fraud
TXN10085380,No,40,Medium,No Fraud
TXN10085381,No,3,Low,No Fraud
TXN10085382,No,31,Medium,No Fraud
TXN10085383,No,69,High,No Fraud
TXN10085384,No,58,Medium,No Fraud
TXN10085385,No,76,High,No Fraud
TXN10085386,No,59,Medium,No Fraud
TXN10085387,No,35,Medium,No Fraud
TXN10085388,No,12,Low,No Fraud
TXN10085389,No,40,Medium,No Fraud
TXN10085390,No,9,Low,No Fraud
TXN10085391,No,17,Low,No Fraud
TXN10085392,No,49,Medium,No Fraud
TXN10085393,No,67,High,No Fraud
TXN10085394,No,79,High,No Fraud
TXN10085395,No,18,Low,No Fraud
TXN10085396,No,41,Medium,No Fraud
TXN10085397,No,52,Medium,No Fraud
TXN10085398,No,36,Medium,No Fraud
TXN10085399,No,27,Low,No Fraud
TXN10085400,No,13,Low,No Fraud
TXN10085401,No,41,Medium,No Fraud
TXN10085402,No,35,Medium,No Fraud
TXN10085403,No,47,Medium,No Fraud
TXN10085404,No,46,Medium,No Fraud
TXN10085405,No,76,High,No Fraud
TXN10085406,No,24,Low,No Fraud
TXN10085407,No,50,Medium,No Fraud
TXN10085408,No,52,Medium,No Fraud
TXN10085409,No,78,High,No Fraud
TXN10085410,No,70,High,No Fraud
TXN10085411,No,2,Low,No Fraud
TXN10085412,No,62,High,No Fraud
TXN10085413,No,80,High,No Fraud
TXN10085414,No,18,Low,No Fraud
TXN10085415,No,11,Low,No Fraud
TXN10085416,No,56,Medium,No Fraud
TXN10085417,No,28,Low,No Fraud
TXN10085418,No,26,Low,No Fraud
TXN10085419,No,56,Medium,No Fraud
TXN10085420,No,47,Medium,No Fraud
TXN10085421,No,67,High,No Fraud
TXN10085422,No,34,Medium,No Fraud
TXN10085423,No,16,Low,No Fraud
TXN10085424,No,65,High,No Fraud
TXN10085425,No,27,Low,No Fraud
TXN10085426,No,38,Medium,No Fraud
TXN10085427,No,49,Medium,No Fraud
TXN10085428,No,74,High,No Fraud
TXN10085429,No,68,High,No Fraud
TXN10085430,No,24,Low,No Fraud
TXN10085431,No,52,Medium,No Fraud
TXN10085432,No,65,High,No Fraud
TXN10085433,No,54,Medium,No Fraud
TXN10085434,No,39,Medium,No Fraud
TXN10085435,No,39,Medium,No Fraud
TXN10085436,No,32,Medium,No Fraud
TXN10085437,No,20,Low,No Fraud
TXN10085438,No,70,High,No Fraud
TXN10085439,No,53,Medium,No Fraud
TXN10085440,No,72,High,No Fraud
TXN10085441,No,17,Low,No Fraud
TXN10085442,No,22,Low,No Fraud
TXN10085443,No,2,Low,No Fraud
TXN10085444,No,33,Medium,No Fraud
TXN10085445,No,13,Low,No Fraud
TXN10085446,No,56,Medium,No Fraud
TXN10085447,Yes,78,High,Account Takeover
TXN10085448,No,75,High,No Fraud
TXN10085449,No,62,High,No Fraud
TXN10085450,No,49,Medium,No Fraud
TXN10085451,No,69,High,No Fraud
TXN10085452,No,49,Medium,No Fraud
TXN10085453,No,11,Low,No Fraud
TXN10085454,No,47,Medium,No Fraud
TXN10085455,No,67,High,No Fraud
TXN10085456,No,7,Low,No Fraud
TXN10085457,No,23,Low,No Fraud
TXN10085458,No,70,High,No Fraud
TXN10085459,No,7,Low,No Fraud
TXN10085460,No,77,High,No Fraud
TXN10085461,No,66,High,No Fraud
TXN10085462,No,42,Medium,No Fraud
TXN10085463,No,50,Medium,No Fraud
TXN10085464,No,13,Low,No Fraud
TXN10085465,No,47,Medium,No Fraud
TXN10085466,No,46,Medium,No Fraud
TXN10085467,No,56,Medium,No Fraud
TXN10085468,No,4,Low,No Fraud
TXN10085469,No,54,Medium,No Fraud
TXN10085470,No,47,Medium,No Fraud
TXN10085471,No,49,Medium,No Fraud
TXN10085472,No,72,High,No Fraud
TXN10085473,No,33,Medium,No Fraud
TXN10085474,No,68,High,No Fraud
TXN10085475,Yes,95,Critical,Card Fraud
TXN10085476,No,52,Medium,No Fraud
TXN10085477,No,41,Medium,No Fraud
TXN10085478,No,60,Medium,No Fraud
TXN10085479,No,22,Low,No Fraud
TXN10085480,No,46,Medium,No Fraud
TXN10085481,No,36,Medium,No Fraud
TXN10085482,No,2,Low,No Fraud
TXN10085483,No,10,Low,No Fraud
TXN10085484,No,28,Low,No Fraud
TXN10085485,No,56,Medium,No Fraud
TXN10085486,No,58,Medium,No Fraud
TXN10085487,No,54,Medium,No Fraud
TXN10085488,No,65,High,No Fraud
TXN10085489,No,72,High,No Fraud
TXN10085490,No,21,Low,No Fraud
TXN10085491,No,24,Low,No Fraud
TXN10085492,No,61,High,No Fraud
TXN10085493,No,46,Medium,No Fraud
TXN10085494,No,18,Low,No Fraud
TXN10085495,No,70,High,No Fraud
TXN10085496,No,7,Low,No Fraud
TXN10085497,No,59,Medium,No Fraud
TXN10085498,No,65,High,No Fraud
TXN10085499,No,60,Medium,No Fraud
TXN10085500,No,11,Low,No Fraud
TXN10085501,No,42,Medium,No Fraud
TXN10085502,No,30,Low,No Fraud
TXN10085503,No,18,Low,No Fraud
TXN10085504,No,16,Low,No Fraud
TXN10085505,No,5,Low,No Fraud
TXN10085506,No,11,Low,No Fraud
TXN10085507,No,6,Low,No Fraud
TXN10085508,No,6,Low,No Fraud
TXN10085509,No,71,High,No Fraud
TXN10085510,No,68,High,No Fraud
TXN10085511,No,51,Medium,No Fraud
TXN10085512,No,18,Low,No Fraud
TXN10085513,No,32,Medium,No Fraud
TXN10085514,No,20,Low,No Fraud
TXN10085515,No,10,Low,No Fraud
TXN10085516,No,4,Low,No Fraud
TXN10085517,No,5,Low,No Fraud
TXN10085518,No,8,Low,No Fraud
TXN10085519,No,48,Medium,No Fraud
TXN10085520,No,41,Medium,No Fraud
TXN10085521,No,80,High,No Fraud
TXN10085522,No,20,Low,No Fraud
TXN10085523,No,18,Low,No Fraud
TXN10085524,No,50,Medium,No Fraud
TXN10085525,No,66,High,No Fraud
TXN10085526,No,29,Low,No Fraud
TXN10085527,No,29,Low,No Fraud
TXN10085528,No,71,High,No Fraud
TXN10085529,No,47,Medium,No Fraud
TXN10085530,No,80,High,No Fraud
TXN10085531,No,10,Low,No Fraud
TXN10085532,No,26,Low,No Fraud
TXN10085533,No,7,Low,No Fraud
TXN10085534,No,26,Low,No Fraud
TXN10085535,No,59,Medium,No Fraud
TXN10085536,No,80,High,No Fraud
TXN10085537,No,59,Medium,No Fraud
TXN10085538,No,12,Low,No Fraud
TXN10085539,No,21,Low,No Fraud
TXN10085540,No,1,Low,No Fraud
TXN10085541,No,14,Low,No Fraud
TXN10085542,No,34,Medium,No Fraud
TXN10085543,No,45,Medium,No Fraud
TXN10085544,No,76,High,No Fraud
TXN10085545,No,54,Medium,No Fraud
TXN10085546,No,65,High,No Fraud
TXN10085547,No,53,Medium,No Fraud
TXN10085548,No,51,Medium,No Fraud
TXN10085549,No,28,Low,No Fraud
TXN10085550,No,51,Medium,No Fraud
TXN10085551,No,7,Low,No Fraud
TXN10085552,No,27,Low,No Fraud
TXN10085553,No,42,Medium,No Fraud
TXN10085554,No,56,Medium,No Fraud
TXN10085555,No,14,Low,No Fraud
TXN10085556,No,36,Medium,No Fraud
TXN10085557,No,7,Low,No Fraud
TXN10085558,No,38,Medium,No Fraud
TXN10085559,No,70,High,No Fraud
TXN10085560,No,41,Medium,No Fraud
TXN10085561,No,28,Low,No Fraud
TXN10085562,No,41,Medium,No Fraud
TXN10085563,No,60,Medium,No Fraud
TXN10085564,No,27,Low,No Fraud
TXN10085565,No,71,High,No Fraud
TXN10085566,No,33,Medium,No Fraud
TXN10085567,No,13,Low,No Fraud
TXN10085568,No,74,High,No Fraud
TXN10085569,No,1,Low,No Fraud
TXN10085570,No,48,Medium,No Fraud
TXN10085571,No,17,Low,No Fraud
TXN10085572,No,71,High,No Fraud
TXN10085573,No,10,Low,No Fraud
TXN10085574,No,70,High,No Fraud
TXN10085575,Yes,75,High,Card Fraud
TXN10085576,No,35,Medium,No Fraud
TXN10085577,No,80,High,No Fraud
TXN10085578,No,42,Medium,No Fraud
TXN10085579,No,22,Low,No Fraud
TXN10085580,No,51,Medium,No Fraud
TXN10085581,No,17,Low,No Fraud
TXN10085582,No,62,High,No Fraud
TXN10085583,No,7,Low,No Fraud
TXN10085584,No,63,High,No Fraud
TXN10085585,No,37,Medium,No Fraud
TXN10085586,No,3,Low,No Fraud
TXN10085587,No,73,High,No Fraud
TXN10085588,No,29,Low,No Fraud
TXN10085589,No,48,Medium,No Fraud
TXN10085590,No,43,Medium,No Fraud
TXN10085591,No,3,Low,No Fraud
TXN10085592,No,38,Medium,No Fraud
TXN10085593,No,14,Low,No Fraud
TXN10085594,No,61,High,No Fraud
TXN10085595,No,20,Low,No Fraud
TXN10085596,No,42,Medium,No Fraud
TXN10085597,No,37,Medium,No Fraud
TXN10085598,No,51,Medium,No Fraud
TXN10085599,No,48,Medium,No Fraud
TXN10085600,No,8,Low,No Fraud
TXN10085601,No,35,Medium,No Fraud
TXN10085602,No,69,High,No Fraud
TXN10085603,No,22,Low,No Fraud
TXN10085604,No,58,Medium,No Fraud
TXN10085605,No,66,High,No Fraud
TXN10085606,No,14,Low,No Fraud
TXN10085607,No,28,Low,No Fraud
TXN10085608,No,76,High,No Fraud
TXN10085609,No,1,Low,No Fraud
TXN10085610,No,29,Low,No Fraud
TXN10085611,No,51,Medium,No Fraud
TXN10085612,No,48,Medium,No Fraud
TXN10085613,No,3,Low,No Fraud
TXN10085614,No,70,High,No Fraud
TXN10085615,No,45,Medium,No Fraud
TXN10085616,No,4,Low,No Fraud
TXN10085617,No,29,Low,No Fraud
TXN10085618,No,60,Medium,No Fraud
TXN10085619,No,80,High,No Fraud
TXN10085620,No,30,Low,No Fraud
TXN10085621,No,33,Medium,No Fraud
TXN10085622,No,35,Medium,No Fraud
TXN10085623,No,75,High,No Fraud
TXN10085624,No,67,High,No Fraud
TXN10085625,No,26,Low,No Fraud
TXN10085626,No,65,High,No Fraud
TXN10085627,No,35,Medium,No Fraud
TXN10085628,No,67,High,No Fraud
TXN10085629,No,69,High,No Fraud
TXN10085630,No,28,Low,No Fraud
TXN10085631,No,47,Medium,No Fraud
TXN10085632,No,59,Medium,No Fraud
TXN10085633,No,40,Medium,No Fraud
TXN10085634,No,63,High,No Fraud
TXN10085635,No,44,Medium,No Fraud
TXN10085636,No,45,Medium,No Fraud
TXN10085637,No,68,High,No Fraud
TXN10085638,No,55,Medium,No Fraud
TXN10085639,No,57,Medium,No Fraud
TXN10085640,No,51,Medium,No Fraud
TXN10085641,No,38,Medium,No Fraud
TXN10085642,No,13,Low,No Fraud
TXN10085643,No,37,Medium,No Fraud
TXN10085644,No,64,High,No Fraud
TXN10085645,No,62,High,No Fraud
TXN10085646,No,63,High,No Fraud
TXN10085647,No,64,High,No Fraud
TXN10085648,No,51,Medium,No Fraud
TXN10085649,No,18,Low,No Fraud
TXN10085650,No,52,Medium,No Fraud
TXN10085651,No,38,Medium,No Fraud
TXN10085652,No,16,Low,No Fraud
TXN10085653,No,7,Low,No Fraud
TXN10085654,No,59,Medium,No Fraud
TXN10085655,No,22,Low,No Fraud
TXN10085656,No,32,Medium,No Fraud
TXN10085657,No,60,Medium,No Fraud
TXN10085658,No,1,Low,No Fraud
TXN10085659,No,28,Low,No Fraud
TXN10085660,No,41,Medium,No Fraud
TXN10085661,No,78,High,No Fraud
TXN10085662,No,42,Medium,No Fraud
TXN10085663,No,15,Low,No Fraud
TXN10085664,No,56,Medium,No Fraud
TXN10085665,No,45,Medium,No Fraud
TXN10085666,No,46,Medium,No Fraud
TXN10085667,No,52,Medium,No Fraud
TXN10085668,No,23,Low,No Fraud
TXN10085669,No,57,Medium,No Fraud
TXN10085670,No,40,Medium,No Fraud
TXN10085671,No,50,Medium,No Fraud
TXN10085672,No,10,Low,No Fraud
TXN10085673,No,56,Medium,No Fraud
TXN10085674,No,58,Medium,No Fraud
TXN10085675,No,31,Medium,No Fraud
TXN10085676,No,4,Low,No Fraud
TXN10085677,No,44,Medium,No Fraud
TXN10085678,No,73,High,No Fraud
TXN10085679,No,27,Low,No Fraud
TXN10085680,No,12,Low,No Fraud
TXN10085681,No,47,Medium,No Fraud
TXN10085682,No,16,Low,No Fraud
TXN10085683,No,65,High,No Fraud
TXN10085684,No,9,Low,No Fraud
TXN10085685,No,49,Medium,No Fraud
TXN10085686,No,26,Low,No Fraud
TXN10085687,No,9,Low,No Fraud
TXN10085688,No,1,Low,No Fraud
TXN10085689,Yes,63,High,Card Fraud
TXN10085690,No,55,Medium,No Fraud
TXN10085691,No,65,High,No Fraud
TXN10085692,No,10,Low,No Fraud
TXN10085693,No,53,Medium,No Fraud
TXN10085694,No,39,Medium,No Fraud
TXN10085695,No,62,High,No Fraud
TXN10085696,No,43,Medium,No Fraud
TXN10085697,Yes,82,Critical,Merchant Fraud
TXN10085698,No,66,High,No Fraud
TXN10085699,No,18,Low,No Fraud
TXN10085700,No,44,Medium,No Fraud
TXN10085701,No,11,Low,No Fraud
TXN10085702,No,58,Medium,No Fraud
TXN10085703,No,76,High,No Fraud
TXN10085704,No,24,Low,No Fraud
TXN10085705,No,44,Medium,No Fraud
TXN10085706,No,30,Low,No Fraud
TXN10085707,No,79,High,No Fraud
TXN10085708,No,7,Low,No Fraud
TXN10085709,No,48,Medium,No Fraud
TXN10085710,No,2,Low,No Fraud
TXN10085711,No,15,Low,No Fraud
TXN10085712,No,11,Low,No Fraud
TXN10085713,No,49,Medium,No Fraud
TXN10085714,No,7,Low,No Fraud
TXN10085715,No,36,Medium,No Fraud
TXN10085716,Yes,60,Medium,UPI Fraud
TXN10085717,No,73,High,No Fraud
TXN10085718,No,16,Low,No Fraud
TXN10085719,No,61,High,No Fraud
TXN10085720,No,22,Low,No Fraud
TXN10085721,No,6,Low,No Fraud
TXN10085722,No,38,Medium,No Fraud
TXN10085723,No,50,Medium,No Fraud
TXN10085724,No,57,Medium,No Fraud
TXN10085725,No,15,Low,No Fraud
TXN10085726,No,80,High,No Fraud
TXN10085727,No,36,Medium,No Fraud
TXN10085728,No,16,Low,No Fraud
TXN10085729,No,10,Low,No Fraud
TXN10085730,No,53,Medium,No Fraud
TXN10085731,No,12,Low,No Fraud
TXN10085732,No,19,Low,No Fraud
TXN10085733,No,3,Low,No Fraud
TXN10085734,No,2,Low,No Fraud
TXN10085735,No,55,Medium,No Fraud
TXN10085736,No,39,Medium,No Fraud
TXN10085737,No,8,Low,No Fraud
TXN10085738,No,4,Low,No Fraud
TXN10085739,No,42,Medium,No Fraud
TXN10085740,Yes,71,High,Merchant Fraud
TXN10085741,No,1,Low,No Fraud
TXN10085742,No,73,High,No Fraud
TXN10085743,No,63,High,No Fraud
TXN10085744,No,12,Low,No Fraud
TXN10085745,No,30,Low,No Fraud
TXN10085746,No,59,Medium,No Fraud
TXN10085747,No,34,Medium,No Fraud
TXN10085748,No,31,Medium,No Fraud
TXN10085749,No,29,Low,No Fraud
TXN10085750,No,78,High,No Fraud
TXN10085751,No,68,High,No Fraud
TXN10085752,No,26,Low,No Fraud
TXN10085753,No,29,Low,No Fraud
TXN10085754,No,71,High,No Fraud
TXN10085755,No,55,Medium,No Fraud
TXN10085756,No,12,Low,No Fraud
TXN10085757,No,49,Medium,No Fraud
TXN10085758,No,68,High,No Fraud
TXN10085759,Yes,75,High,Account Takeover
TXN10085760,No,68,High,No Fraud
TXN10085761,No,58,Medium,No Fraud
TXN10085762,No,61,High,No Fraud
TXN10085763,No,30,Low,No Fraud
TXN10085764,No,35,Medium,No Fraud
TXN10085765,No,16,Low,No Fraud
TXN10085766,No,66,High,No Fraud
TXN10085767,No,6,Low,No Fraud
TXN10085768,No,23,Low,No Fraud
TXN10085769,No,34,Medium,No Fraud
TXN10085770,No,69,High,No Fraud
TXN10085771,No,61,High,No Fraud
TXN10085772,No,24,Low,No Fraud
TXN10085773,No,42,Medium,No Fraud
TXN10085774,No,71,High,No Fraud
TXN10085775,Yes,64,High,Merchant Fraud
TXN10085776,No,39,Medium,No Fraud
TXN10085777,No,29,Low,No Fraud
TXN10085778,No,33,Medium,No Fraud
TXN10085779,No,80,High,No Fraud
TXN10085780,No,3,Low,No Fraud
TXN10085781,No,75,High,No Fraud
TXN10085782,No,79,High,No Fraud
TXN10085783,No,74,High,No Fraud
TXN10085784,No,48,Medium,No Fraud
TXN10085785,No,45,Medium,No Fraud
TXN10085786,No,51,Medium,No Fraud
TXN10085787,No,70,High,No Fraud
TXN10085788,No,60,Medium,No Fraud
TXN10085789,No,37,Medium,No Fraud
TXN10085790,No,42,Medium,No Fraud
TXN10085791,No,38,Medium,No Fraud
TXN10085792,No,57,Medium,No Fraud
TXN10085793,No,51,Medium,No Fraud
TXN10085794,No,4,Low,No Fraud
TXN10085795,No,72,High,No Fraud
TXN10085796,No,51,Medium,No Fraud
TXN10085797,No,14,Low,No Fraud
TXN10085798,No,14,Low,No Fraud
TXN10085799,No,30,Low,No Fraud
TXN10085800,No,75,High,No Fraud
TXN10085801,No,77,High,No Fraud
TXN10085802,No,49,Medium,No Fraud
TXN10085803,No,9,Low,No Fraud
TXN10085804,No,34,Medium,No Fraud
TXN10085805,No,13,Low,No Fraud
TXN10085806,No,53,Medium,No Fraud
TXN10085807,No,79,High,No Fraud
TXN10085808,No,69,High,No Fraud
TXN10085809,No,64,High,No Fraud
TXN10085810,No,43,Medium,No Fraud
TXN10085811,No,20,Low,No Fraud
TXN10085812,No,54,Medium,No Fraud
TXN10085813,No,23,Low,No Fraud
TXN10085814,No,74,High,No Fraud
TXN10085815,No,32,Medium,No Fraud
TXN10085816,No,20,Low,No Fraud
TXN10085817,No,71,High,No Fraud
TXN10085818,Yes,92,Critical,Identity Fraud
TXN10085819,No,44,Medium,No Fraud
TXN10085820,No,52,Medium,No Fraud
TXN10085821,No,41,Medium,No Fraud
TXN10085822,No,80,High,No Fraud
TXN10085823,No,17,Low,No Fraud
TXN10085824,No,12,Low,No Fraud
TXN10085825,Yes,91,Critical,Identity Fraud
TXN10085826,No,28,Low,No Fraud
TXN10085827,No,48,Medium,No Fraud
TXN10085828,No,29,Low,No Fraud
TXN10085829,No,38,Medium,No Fraud
TXN10085830,No,2,Low,No Fraud
TXN10085831,No,42,Medium,No Fraud
TXN10085832,No,72,High,No Fraud
TXN10085833,No,27,Low,No Fraud
TXN10085834,No,43,Medium,No Fraud
TXN10085835,No,66,High,No Fraud
TXN10085836,No,53,Medium,No Fraud
TXN10085837,No,71,High,No Fraud
TXN10085838,No,42,Medium,No Fraud
TXN10085839,No,17,Low,No Fraud
TXN10085840,No,80,High,No Fraud
TXN10085841,No,58,Medium,No Fraud
TXN10085842,No,45,Medium,No Fraud
TXN10085843,No,63,High,No Fraud
TXN10085844,No,9,Low,No Fraud
TXN10085845,No,6,Low,No Fraud
TXN10085846,No,15,Low,No Fraud
TXN10085847,No,58,Medium,No Fraud
TXN10085848,No,14,Low,No Fraud
TXN10085849,No,11,Low,No Fraud
TXN10085850,No,9,Low,No Fraud
TXN10085851,No,29,Low,No Fraud
TXN10085852,No,70,High,No Fraud
TXN10085853,No,63,High,No Fraud
TXN10085854,No,12,Low,No Fraud
TXN10085855,No,36,Medium,No Fraud
TXN10085856,No,1,Low,No Fraud
TXN10085857,No,2,Low,No Fraud
TXN10085858,No,16,Low,No Fraud
TXN10085859,No,70,High,No Fraud
TXN10085860,No,72,High,No Fraud
TXN10085861,No,69,High,No Fraud
TXN10085862,No,61,High,No Fraud
TXN10085863,No,63,High,No Fraud
TXN10085864,No,46,Medium,No Fraud
TXN10085865,No,25,Low,No Fraud
TXN10085866,No,21,Low,No Fraud
TXN10085867,No,56,Medium,No Fraud
TXN10085868,No,7,Low,No Fraud
TXN10085869,No,40,Medium,No Fraud
TXN10085870,No,60,Medium,No Fraud
TXN10085871,No,21,Low,No Fraud
TXN10085872,No,50,Medium,No Fraud
TXN10085873,No,28,Low,No Fraud
TXN10085874,No,25,Low,No Fraud
TXN10085875,No,77,High,No Fraud
TXN10085876,No,25,Low,No Fraud
TXN10085877,No,23,Low,No Fraud
TXN10085878,No,21,Low,No Fraud
TXN10085879,No,7,Low,No Fraud
TXN10085880,No,34,Medium,No Fraud
TXN10085881,No,64,High,No Fraud
TXN10085882,No,51,Medium,No Fraud
TXN10085883,No,14,Low,No Fraud
TXN10085884,No,37,Medium,No Fraud
TXN10085885,No,46,Medium,No Fraud
TXN10085886,No,26,Low,No Fraud
TXN10085887,No,51,Medium,No Fraud
TXN10085888,No,58,Medium,No Fraud
TXN10085889,No,45,Medium,No Fraud
TXN10085890,No,33,Medium,No Fraud
TXN10085891,No,21,Low,No Fraud
TXN10085892,No,55,Medium,No Fraud
TXN10085893,No,72,High,No Fraud
TXN10085894,No,36,Medium,No Fraud
TXN10085895,No,44,Medium,No Fraud
TXN10085896,No,65,High,No Fraud
TXN10085897,No,53,Medium,No Fraud
TXN10085898,No,48,Medium,No Fraud
TXN10085899,No,5,Low,No Fraud
TXN10085900,No,75,High,No Fraud
TXN10085901,No,59,Medium,No Fraud
TXN10085902,No,31,Medium,No Fraud
TXN10085903,No,38,Medium,No Fraud
TXN10085904,No,75,High,No Fraud
TXN10085905,No,78,High,No Fraud
TXN10085906,No,62,High,No Fraud
TXN10085907,No,31,Medium,No Fraud
TXN10085908,No,12,Low,No Fraud
TXN10085909,No,49,Medium,No Fraud
TXN10085910,No,48,Medium,No Fraud
TXN10085911,No,9,Low,No Fraud
TXN10085912,No,75,High,No Fraud
TXN10085913,No,29,Low,No Fraud
TXN10085914,No,67,High,No Fraud
TXN10085915,No,3,Low,No Fraud
TXN10085916,No,16,Low,No Fraud
