Transaction_ID,Customer_ID,Merchant_ID,Transaction_Date,Transaction_Amount,Payment_Method,Channel,Transaction_Status,Transaction_Fee,Currency
TXN10080866,CUST104581,MER101524,10-05-2025,1392.34,Debit Card,POS,Success,2.78,INR
TXN10080867,CUST101400,MER102625,17-06-2025,560.17,UPI,Mobile App,Success,1.12,INR
TXN10080868,CUST116191,MER102980,03-12-2025,767.29,Wallet,Web,Success,3.84,INR
TXN10080869,CUST100886,MER100794,05-10-2025,738.54,Wallet,Web,Success,3.69,INR
TXN10080870,CUST115229,MER102811,24-04-2025,1224.31,Debit Card,Mobile App,Success,3.67,INR
TXN10080871,CUST102052,MER102258,05-10-2024,488.65,UPI,Mobile App,Success,1.47,INR
TXN10080872,CUST114414,MER100382,03-01-2024,367.16,UPI,Mobile App,Success,1.1,INR
TXN10080873,CUST115762,MER102738,29-04-2025,543.52,UPI,Mobile App,Success,1.63,INR
TXN10080874,CUST107443,MER102917,15-01-2023,485.01,Net Banking,Mobile App,Success,1.46,INR
TXN10080875,CUST114720,MER102002,28-09-2023,230.44,Net Banking,Web,Success,0.46,INR
TXN10080876,CUST104443,MER102526,19-04-2024,426.77,Net Banking,Mobile App,Success,1.28,INR
TXN10080877,CUST105112,MER101274,14-04-2025,1543.47,UPI,Web,Success,12.35,INR
TXN10080878,CUST103918,MER100309,24-10-2024,423.02,Debit Card,Mobile App,Success,1.27,INR
TXN10080879,CUST101547,MER101879,25-05-2024,1210.66,UPI,Mobile App,Success,3.63,INR
TXN10080880,CUST110793,MER102001,09-01-2025,1071.52,UPI,Mobile App,Success,3.21,INR
TXN10080881,CUST101427,MER102519,08-08-2024,426.27,UPI,Web,Declined,1.28,INR
TXN10080882,CUST115717,MER102192,17-03-2024,977.61,UPI,Mobile App,Success,1.96,INR
TXN10080883,CUST101025,MER100199,06-09-2024,687.89,UPI,POS,Declined,2.06,INR
TXN10080884,CUST115036,MER101311,15-07-2025,524.4,UPI,Web,Success,1.57,INR
TXN10080885,CUST116963,MER100608,17-03-2025,719.29,Debit Card,Mobile App,Success,2.16,INR
TXN10080886,CUST110916,MER102471,28-09-2023,1399.24,UPI,Mobile App,Success,7,INR
TXN10080887,CUST109758,MER101719,30-06-2024,1148.84,UPI,Web,Success,3.45,INR
TXN10080888,CUST111091,MER101685,09-08-2023,2913.46,Credit Card,Web,Success,14.57,INR
TXN10080889,CUST109075,MER100107,30-07-2025,2174.16,UPI,Mobile App,Success,6.52,INR
TXN10080890,CUST104851,MER101075,27-02-2024,1786.09,UPI,Mobile App,Declined,3.57,INR
TXN10080891,CUST108366,MER101941,19-09-2023,1504.2,Credit Card,POS,Declined,3.01,INR
TXN10080892,CUST108440,MER100343,30-08-2024,1396.09,UPI,Web,Success,4.19,INR
TXN10080893,CUST105593,MER102911,03-06-2024,186.14,Wallet,Mobile App,Success,0.37,INR
TXN10080894,CUST118718,MER101779,09-03-2023,384.72,Credit Card,Mobile App,Declined,0.77,INR
TXN10080895,CUST116608,MER101734,08-03-2024,662.75,Net Banking,Mobile App,Success,1.99,INR
TXN10080896,CUST119752,MER101269,08-04-2023,3490.52,Debit Card,Mobile App,Success,17.45,INR
TXN10080897,CUST103937,MER102288,11-08-2023,734.9,Credit Card,Mobile App,Success,2.2,INR
TXN10080898,CUST118723,MER100402,27-08-2025,931.99,Wallet,Mobile App,Success,1.86,INR
TXN10080899,CUST104854,MER100036,16-08-2025,758.76,UPI,POS,Success,2.28,INR
TXN10080900,CUST104267,MER101955,21-01-2025,1483,UPI,Web,Success,4.45,INR
TXN10080901,CUST107345,MER100733,10-09-2025,1450.92,Wallet,Web,Success,7.25,INR
TXN10080902,CUST107779,MER101342,27-01-2025,262.19,Credit Card,Mobile App,Success,0.79,INR
TXN10080903,CUST101727,MER102096,10-06-2023,1134.19,UPI,Mobile App,Success,3.4,INR
TXN10080904,CUST118508,MER102532,28-04-2025,1572.39,Net Banking,Mobile App,Success,3.14,INR
TXN10080905,CUST101382,MER100197,28-05-2025,1696.74,UPI,Mobile App,Success,5.09,INR
TXN10080906,CUST107258,MER102812,07-08-2025,1351.94,Debit Card,POS,Success,2.7,INR
TXN10080907,CUST101326,MER100301,06-09-2024,363.62,Debit Card,Mobile App,Success,1.09,INR
TXN10080908,CUST114630,MER100508,17-08-2025,1249.68,UPI,Web,Success,6.25,INR
TXN10080909,CUST113051,MER100432,06-10-2025,579.14,UPI,Mobile App,Failed,1.74,INR
TXN10080910,CUST112213,MER100598,13-09-2023,1271.7,Debit Card,Mobile App,Success,6.36,INR
TXN10080911,CUST114941,MER102140,20-11-2023,125.39,UPI,Mobile App,Success,0.25,INR
TXN10080912,CUST115368,MER101743,04-07-2025,467.58,UPI,Web,Success,2.34,INR
TXN10080913,CUST114152,MER101337,17-04-2025,1447.82,UPI,Mobile App,Success,4.34,INR
TXN10080914,CUST113394,MER102013,02-04-2024,1169.48,Net Banking,Mobile App,Success,3.51,INR
TXN10080915,CUST105911,MER101014,23-02-2023,2608.96,Debit Card,Mobile App,Success,5.22,INR
TXN10080916,CUST116882,MER102737,12-06-2025,569.48,UPI,Mobile App,Success,1.71,INR
TXN10080917,CUST113221,MER102629,06-12-2023,997.91,Debit Card,Mobile App,Success,2,INR
TXN10080918,CUST102430,MER101357,19-12-2023,1876.47,UPI,POS,Success,15.01,INR
TXN10080919,CUST102865,MER102355,06-06-2024,1538.28,UPI,Mobile App,Success,4.61,INR
TXN10080920,CUST109093,MER102089,06-07-2023,606.34,Credit Card,Mobile App,Failed,3.03,INR
TXN10080921,CUST109479,MER100170,14-12-2023,581.92,Net Banking,Web,Success,2.91,INR
TXN10080922,CUST108328,MER102811,08-07-2024,3007.28,Debit Card,POS,Success,15.04,INR
TXN10080923,CUST111445,MER102111,24-12-2023,539.31,UPI,Mobile App,Success,1.62,INR
TXN10080924,CUST115715,MER100825,16-05-2024,3005.82,UPI,Mobile App,Failed,15.03,INR
TXN10080925,CUST115003,MER102329,20-03-2024,618.33,UPI,Mobile App,Success,1.85,INR
TXN10080926,CUST104544,MER101564,30-05-2023,906.88,UPI,Mobile App,Success,1.81,INR
TXN10080927,CUST117686,MER102236,04-03-2024,353.87,Wallet,Mobile App,Success,1.77,INR
TXN10080928,CUST100537,MER102378,13-06-2023,370.03,Credit Card,Mobile App,Failed,2.96,INR
TXN10080929,CUST104450,MER100939,25-12-2025,1047.76,Debit Card,Mobile App,Success,8.38,INR
TXN10080930,CUST107821,MER100905,03-10-2023,633.46,Debit Card,Mobile App,Success,1.27,INR
TXN10080931,CUST104064,MER102455,08-06-2025,665.95,UPI,POS,Success,1.33,INR
TXN10080932,CUST110577,MER102815,03-05-2023,1052.3,UPI,Mobile App,Success,2.1,INR
TXN10080933,CUST111984,MER102034,10-10-2023,379.4,Net Banking,Mobile App,Success,1.14,INR
TXN10080934,CUST117147,MER101836,16-06-2025,2361.58,Debit Card,Web,Success,7.08,INR
TXN10080935,CUST105332,MER101009,20-07-2023,664.13,Debit Card,POS,Success,1.99,INR
TXN10080936,CUST104503,MER102919,24-06-2024,2112.08,UPI,Web,Success,6.34,INR
TXN10080937,CUST111365,MER101330,12-08-2025,339.71,Net Banking,Mobile App,Success,1.02,INR
TXN10080938,CUST112127,MER101367,13-05-2025,1787.73,UPI,POS,Success,5.36,INR
TXN10080939,CUST107901,MER102465,03-11-2024,1084.26,Wallet,Web,Success,5.42,INR
TXN10080940,CUST105445,MER101504,22-08-2024,1719.26,UPI,Mobile App,Success,8.6,INR
TXN10080941,CUST107525,MER102070,21-12-2024,1130.29,Debit Card,Web,Success,9.04,INR
TXN10080942,CUST106161,MER101986,19-08-2024,489.17,Credit Card,POS,Success,0.98,INR
TXN10080943,CUST106642,MER102918,31-07-2025,511.36,UPI,Mobile App,Success,4.09,INR
TXN10080944,CUST109894,MER101202,12-11-2023,278.33,UPI,Mobile App,Success,0.83,INR
TXN10080945,CUST104589,MER101363,08-08-2024,1540.18,UPI,Mobile App,Success,12.32,INR
TXN10080946,CUST115375,MER102837,11-04-2024,389.39,Credit Card,POS,Success,1.17,INR
TXN10080947,CUST114805,MER101009,18-02-2024,213.78,UPI,Mobile App,Success,0.43,INR
TXN10080948,CUST115218,MER100859,08-03-2025,255.76,Credit Card,Mobile App,Success,1.28,INR
TXN10080949,CUST102868,MER100376,04-03-2023,1709.76,UPI,Mobile App,Success,3.42,INR
TXN10080950,CUST102932,MER100541,26-05-2025,2891.38,UPI,Web,Success,5.78,INR
TXN10080951,CUST102020,MER102128,24-03-2023,423.3,Debit Card,Mobile App,Success,3.39,INR
TXN10080952,CUST105043,MER100936,02-06-2024,3586.39,Credit Card,Mobile App,Success,10.76,INR
TXN10080953,CUST117909,MER100286,10-12-2024,675.51,UPI,Mobile App,Success,2.03,INR
TXN10080954,CUST111598,MER100784,17-07-2024,1410.28,UPI,Web,Success,2.82,INR
TXN10080955,CUST100961,MER100565,16-10-2023,2849.23,Credit Card,POS,Failed,14.25,INR
TXN10080956,CUST117348,MER101908,11-06-2023,588.61,UPI,Mobile App,Declined,1.18,INR
TXN10080957,CUST105640,MER103000,11-05-2023,1057.64,UPI,POS,Success,3.17,INR
TXN10080958,CUST112084,MER101517,21-01-2023,621.89,Debit Card,Web,Success,4.98,INR
TXN10080959,CUST101494,MER102894,08-02-2024,987.82,Debit Card,POS,Success,1.98,INR
TXN10080960,CUST103409,MER101960,16-09-2024,1485.6,Credit Card,Mobile App,Success,11.88,INR
TXN10080961,CUST100203,MER100960,07-04-2024,388.22,Debit Card,Mobile App,Success,1.16,INR
TXN10080962,CUST110395,MER102702,30-03-2025,612.81,Credit Card,Mobile App,Declined,3.06,INR
TXN10080963,CUST103667,MER101784,05-07-2024,825.46,Debit Card,POS,Success,1.65,INR
TXN10080964,CUST116044,MER100118,16-09-2023,1973.83,Debit Card,Web,Success,9.87,INR
TXN10080965,CUST103368,MER101913,05-07-2023,1125.39,UPI,Mobile App,Failed,5.63,INR
TXN10080966,CUST101659,MER100612,04-03-2025,369.1,Credit Card,Web,Success,0.74,INR
TXN10080967,CUST101085,MER101935,05-05-2025,327.16,Wallet,POS,Failed,1.64,INR
TXN10080968,CUST108970,MER101311,20-04-2025,294.32,Net Banking,Web,Success,0.88,INR
TXN10080969,CUST118719,MER102969,06-01-2025,994.47,Wallet,Web,Success,2.98,INR
TXN10080970,CUST104776,MER102638,14-12-2024,1214.07,UPI,Web,Success,6.07,INR
TXN10080971,CUST105510,MER102563,16-06-2023,935.61,Net Banking,Mobile App,Success,1.87,INR
TXN10080972,CUST114315,MER101197,19-06-2025,702.97,Net Banking,Mobile App,Success,1.41,INR
TXN10080973,CUST104360,MER101881,23-04-2025,464.32,UPI,Mobile App,Success,0.93,INR
TXN10080974,CUST110794,MER102905,12-08-2023,838.02,Net Banking,POS,Success,1.68,INR
TXN10080975,CUST104819,MER102012,17-09-2025,969.48,UPI,Mobile App,Success,7.76,INR
TXN10080976,CUST117509,MER100684,27-10-2024,1440.58,UPI,Mobile App,Success,4.32,INR
TXN10080977,CUST110650,MER102391,22-02-2023,891.55,Credit Card,Mobile App,Success,2.67,INR
TXN10080978,CUST116526,MER102898,02-05-2024,1695.56,UPI,Mobile App,Success,8.48,INR
TXN10080979,CUST118689,MER101553,26-08-2023,701.08,UPI,Web,Success,3.51,INR
TXN10080980,CUST115187,MER102895,12-06-2024,565.19,UPI,Mobile App,Success,2.83,INR
TXN10080981,CUST111401,MER100502,19-05-2023,2129.7,UPI,Web,Success,10.65,INR
TXN10080982,CUST103913,MER101821,18-10-2024,669.94,Credit Card,Mobile App,Success,2.01,INR
TXN10080983,CUST104260,MER100434,10-09-2023,947.73,Credit Card,Web,Success,1.9,INR
TXN10080984,CUST100442,MER102808,22-01-2023,106.5,Debit Card,Mobile App,Success,0.32,INR
TXN10080985,CUST101899,MER100065,20-11-2025,1409.04,Credit Card,Web,Success,2.82,INR
TXN10080986,CUST112215,MER102389,28-12-2023,1039.43,UPI,Mobile App,Success,5.2,INR
TXN10080987,CUST103625,MER101266,28-07-2025,1603.86,Credit Card,POS,Success,4.81,INR
TXN10080988,CUST101653,MER102497,28-03-2024,394.4,Debit Card,Mobile App,Success,1.18,INR
TXN10080989,CUST102659,MER102679,18-08-2024,695.25,Debit Card,Web,Success,1.39,INR
TXN10080990,CUST112253,MER102813,08-10-2024,1066.01,Net Banking,Mobile App,Success,2.13,INR
TXN10080991,CUST115327,MER100343,10-08-2024,538.93,Wallet,Web,Success,1.08,INR
TXN10080992,CUST113897,MER101519,25-03-2025,5979.26,Credit Card,Mobile App,Success,17.94,INR
TXN10080993,CUST110305,MER101926,18-05-2023,983.95,UPI,Web,Success,2.95,INR
TXN10080994,CUST108164,MER102540,09-07-2024,662.84,UPI,Mobile App,Success,1.99,INR
TXN10080995,CUST116827,MER102412,19-08-2023,1877.22,UPI,Web,Success,5.63,INR
TXN10080996,CUST109853,MER101798,04-05-2025,1447.12,UPI,Mobile App,Success,4.34,INR
TXN10080997,CUST114794,MER102398,23-02-2023,1172.34,Debit Card,Web,Success,2.34,INR
TXN10080998,CUST115269,MER101176,14-12-2024,724.41,UPI,Mobile App,Failed,1.45,INR
TXN10080999,CUST107351,MER100452,05-02-2025,1836.46,UPI,Mobile App,Success,9.18,INR
TXN10081000,CUST119349,MER100515,22-09-2025,364.62,Debit Card,Web,Success,2.92,INR
TXN10081001,CUST111801,MER101351,02-02-2023,799.46,Debit Card,Web,Success,2.4,INR
TXN10081002,CUST110266,MER101144,21-01-2025,2179.54,Debit Card,Web,Success,6.54,INR
TXN10081003,CUST119987,MER102292,25-03-2023,1435.07,Credit Card,POS,Success,2.87,INR
TXN10081004,CUST118854,MER102408,18-08-2025,1911.66,UPI,Web,Success,3.82,INR
TXN10081005,CUST102572,MER100156,27-11-2025,359.6,Debit Card,Mobile App,Success,1.08,INR
TXN10081006,CUST102490,MER102871,18-09-2024,976.2,Credit Card,Mobile App,Success,2.93,INR
TXN10081007,CUST115423,MER102942,22-10-2023,897.63,Debit Card,Web,Success,2.69,INR
TXN10081008,CUST107062,MER100209,27-05-2023,1563.61,Credit Card,Mobile App,Success,12.51,INR
TXN10081009,CUST104543,MER100008,17-12-2023,1766.04,UPI,Mobile App,Failed,5.3,INR
TXN10081010,CUST113410,MER102720,08-04-2023,628.63,Credit Card,Mobile App,Success,1.26,INR
TXN10081011,CUST103340,MER101248,16-01-2023,607.45,Debit Card,Mobile App,Success,1.21,INR
TXN10081012,CUST101319,MER101205,17-04-2024,1252.26,UPI,Mobile App,Success,2.5,INR
TXN10081013,CUST100166,MER100984,13-11-2024,550.41,UPI,Mobile App,Success,1.65,INR
TXN10081014,CUST115430,MER100057,13-03-2025,939.73,UPI,Web,Success,7.52,INR
TXN10081015,CUST115390,MER100322,01-09-2023,1222.72,UPI,Mobile App,Success,2.45,INR
TXN10081016,CUST117127,MER102099,14-11-2025,276.36,UPI,Mobile App,Success,1.38,INR
TXN10081017,CUST113419,MER102663,25-05-2024,1759.39,Debit Card,Web,Success,3.52,INR
TXN10081018,CUST102885,MER102348,21-06-2025,422.83,Credit Card,POS,Failed,2.11,INR
TXN10081019,CUST104320,MER102345,14-05-2025,839.27,Debit Card,Mobile App,Success,2.52,INR
TXN10081020,CUST101217,MER100307,16-10-2025,476.83,Debit Card,Web,Success,2.38,INR
TXN10081021,CUST110016,MER102001,06-01-2023,2812.51,Debit Card,POS,Success,8.44,INR
TXN10081022,CUST100594,MER101375,25-12-2024,797.81,Debit Card,Mobile App,Success,3.99,INR
TXN10081023,CUST106704,MER100027,12-05-2025,3268.2,Net Banking,Mobile App,Success,6.54,INR
TXN10081024,CUST115990,MER100021,09-01-2024,384.49,UPI,POS,Success,0.77,INR
TXN10081025,CUST105468,MER101285,01-01-2023,794.77,Debit Card,Mobile App,Success,2.38,INR
TXN10081026,CUST110077,MER100408,08-02-2025,5925.73,UPI,Mobile App,Declined,47.41,INR
TXN10081027,CUST119118,MER101842,13-08-2025,973.06,Debit Card,Mobile App,Success,2.92,INR
TXN10081028,CUST115554,MER101045,28-08-2023,2315.95,UPI,Mobile App,Success,18.53,INR
TXN10081029,CUST117158,MER102177,02-05-2023,903.08,Debit Card,Mobile App,Success,1.81,INR
TXN10081030,CUST116824,MER102121,09-09-2024,801.11,Net Banking,Mobile App,Success,4.01,INR
TXN10081031,CUST101836,MER101086,12-03-2023,847.42,UPI,Mobile App,Success,1.69,INR
TXN10081032,CUST101448,MER102956,25-09-2024,357.32,Debit Card,Mobile App,Success,1.79,INR
TXN10081033,CUST104229,MER101509,11-02-2025,228.63,UPI,Web,Failed,0.69,INR
TXN10081034,CUST109133,MER101374,23-02-2023,357.4,Debit Card,Mobile App,Success,0.71,INR
TXN10081035,CUST107203,MER101886,06-06-2023,427.37,Debit Card,Mobile App,Success,0.85,INR
TXN10081036,CUST111002,MER100692,25-01-2024,1286.11,UPI,Web,Failed,3.86,INR
TXN10081037,CUST113200,MER101786,18-07-2025,1065.35,UPI,POS,Success,3.2,INR
TXN10081038,CUST107025,MER101930,16-07-2024,515.48,UPI,Mobile App,Success,1.55,INR
TXN10081039,CUST112288,MER100618,04-02-2025,1498.33,Credit Card,Web,Success,3,INR
TXN10081040,CUST104967,MER100392,12-04-2025,1069.16,Debit Card,Mobile App,Success,3.21,INR
TXN10081041,CUST117317,MER100273,24-06-2024,538,Wallet,POS,Success,4.3,INR
TXN10081042,CUST116555,MER100330,15-12-2025,1857.54,UPI,POS,Success,14.86,INR
TXN10081043,CUST114851,MER100111,21-03-2023,1611.83,UPI,Mobile App,Success,3.22,INR
TXN10081044,CUST107829,MER102830,29-02-2024,605.24,UPI,Mobile App,Success,1.21,INR
TXN10081045,CUST102497,MER100779,19-11-2023,601.13,UPI,Mobile App,Success,1.2,INR
TXN10081046,CUST105573,MER101506,25-05-2025,336.62,Net Banking,Web,Success,0.67,INR
TXN10081047,CUST114081,MER100471,25-05-2023,1174.43,UPI,Mobile App,Success,5.87,INR
TXN10081048,CUST116277,MER100587,21-09-2024,212.38,Net Banking,Mobile App,Success,0.42,INR
TXN10081049,CUST114185,MER100671,03-02-2025,2848.39,UPI,Mobile App,Success,22.79,INR
TXN10081050,CUST110580,MER102384,12-09-2023,1568.51,UPI,POS,Success,3.14,INR
TXN10081051,CUST106285,MER101472,25-09-2023,1578.35,UPI,Mobile App,Success,4.74,INR
TXN10081052,CUST109220,MER101671,27-07-2024,563.29,UPI,Mobile App,Success,1.13,INR
TXN10081053,CUST111641,MER101027,15-08-2024,639.71,UPI,Web,Success,1.92,INR
TXN10081054,CUST108533,MER102474,12-08-2025,2134.7,UPI,Mobile App,Success,6.4,INR
TXN10081055,CUST104018,MER100338,05-07-2025,363.84,Credit Card,Web,Failed,2.91,INR
TXN10081056,CUST103218,MER102235,29-11-2024,529.56,Credit Card,Mobile App,Success,1.06,INR
TXN10081057,CUST107979,MER101426,08-06-2024,386.7,Debit Card,POS,Success,0.77,INR
TXN10081058,CUST107079,MER102234,02-01-2023,2340.24,UPI,Mobile App,Success,7.02,INR
TXN10081059,CUST103174,MER100786,17-04-2025,364.32,UPI,Mobile App,Success,1.09,INR
TXN10081060,CUST108259,MER102358,15-07-2024,1557.91,Credit Card,Mobile App,Success,7.79,INR
TXN10081061,CUST107779,MER100561,05-05-2024,226.48,Net Banking,Mobile App,Success,0.45,INR
TXN10081062,CUST108852,MER102409,18-01-2023,822.3,Debit Card,Web,Success,2.47,INR
TXN10081063,CUST119938,MER102842,25-09-2023,3742.24,UPI,Web,Success,7.48,INR
TXN10081064,CUST100790,MER100143,28-12-2025,467.69,Debit Card,Web,Success,1.4,INR
TXN10081065,CUST103223,MER101939,19-09-2023,904.97,Debit Card,Mobile App,Success,1.81,INR
TXN10081066,CUST119542,MER101012,02-04-2023,1220.16,UPI,Mobile App,Success,3.66,INR
TXN10081067,CUST107151,MER101680,23-04-2023,655.34,UPI,Mobile App,Success,5.24,INR
TXN10081068,CUST116275,MER101575,30-11-2025,1780.24,UPI,Web,Success,5.34,INR
TXN10081069,CUST115772,MER102093,30-03-2025,6987.42,UPI,Mobile App,Success,20.96,INR
TXN10081070,CUST114302,MER101774,19-07-2023,823.88,Credit Card,Mobile App,Success,1.65,INR
TXN10081071,CUST116945,MER102841,29-03-2023,1274.89,Credit Card,Mobile App,Success,3.82,INR
TXN10081072,CUST109118,MER102287,03-04-2025,1906.58,Debit Card,Mobile App,Success,3.81,INR
TXN10081073,CUST110642,MER100876,23-06-2025,329.88,Debit Card,POS,Success,1.65,INR
TXN10081074,CUST110951,MER100273,28-09-2024,714.1,Debit Card,Mobile App,Success,2.14,INR
TXN10081075,CUST102784,MER101303,09-06-2023,846.37,Credit Card,Mobile App,Success,1.69,INR
TXN10081076,CUST118776,MER102514,26-09-2025,1027.79,UPI,Mobile App,Declined,3.08,INR
TXN10081077,CUST108214,MER100217,29-07-2023,517.65,Credit Card,POS,Success,1.55,INR
TXN10081078,CUST104970,MER100176,04-01-2023,1152.91,UPI,Mobile App,Success,5.76,INR
TXN10081079,CUST115061,MER101546,06-04-2025,1935.03,Credit Card,Mobile App,Failed,5.81,INR
TXN10081080,CUST101108,MER102156,18-08-2024,514.35,UPI,Mobile App,Success,2.57,INR
TXN10081081,CUST114453,MER100484,05-04-2025,230.42,Wallet,Mobile App,Success,0.46,INR
TXN10081082,CUST113957,MER102241,27-02-2025,210.12,Credit Card,Mobile App,Success,0.42,INR
TXN10081083,CUST101515,MER102820,21-05-2023,1490.05,Wallet,POS,Success,4.47,INR
TXN10081084,CUST113428,MER101001,05-02-2024,465.17,UPI,Web,Success,2.33,INR
TXN10081085,CUST110332,MER102553,07-10-2024,1601.89,Credit Card,POS,Success,4.81,INR
TXN10081086,CUST109159,MER101323,14-11-2024,601.58,Credit Card,Web,Success,1.2,INR
TXN10081087,CUST100991,MER101745,10-02-2025,217.76,UPI,POS,Success,0.65,INR
TXN10081088,CUST109071,MER100440,03-08-2023,1264.34,UPI,Mobile App,Success,6.32,INR
TXN10081089,CUST104287,MER101929,22-12-2024,675.46,Net Banking,Mobile App,Success,5.4,INR
TXN10081090,CUST118592,MER102528,02-07-2025,686.2,Debit Card,Mobile App,Success,1.37,INR
TXN10081091,CUST115734,MER102625,20-02-2025,157.74,Wallet,Web,Success,0.47,INR
TXN10081092,CUST109461,MER100030,24-12-2024,2185.14,UPI,POS,Success,6.56,INR
TXN10081093,CUST118535,MER101710,15-08-2023,7666.5,UPI,Mobile App,Success,61.33,INR
TXN10081094,CUST106708,MER101109,04-02-2023,1466.28,Credit Card,Web,Success,7.33,INR
TXN10081095,CUST114273,MER102249,04-12-2024,358.52,UPI,Web,Success,1.79,INR
TXN10081096,CUST100198,MER100365,26-08-2024,438.18,Debit Card,Mobile App,Failed,2.19,INR
TXN10081097,CUST105994,MER101953,04-02-2023,1096.5,Debit Card,Web,Success,3.29,INR
TXN10081098,CUST115845,MER102579,22-03-2023,868.42,UPI,Mobile App,Success,4.34,INR
TXN10081099,CUST105967,MER100318,10-03-2024,876.3,UPI,Mobile App,Success,1.75,INR
TXN10081100,CUST112855,MER101262,20-03-2023,639.24,Debit Card,Mobile App,Success,3.2,INR
TXN10081101,CUST110698,MER102107,04-07-2024,424.66,Debit Card,POS,Success,0.85,INR
TXN10081102,CUST107379,MER101830,02-06-2024,290.41,Debit Card,Web,Success,0.58,INR
TXN10081103,CUST108791,MER102616,30-01-2023,878.48,Debit Card,Mobile App,Success,4.39,INR
TXN10081104,CUST118753,MER100449,26-06-2023,2178.72,Debit Card,Mobile App,Success,10.89,INR
TXN10081105,CUST114673,MER101149,13-09-2025,1005.26,Debit Card,Mobile App,Success,2.01,INR
TXN10081106,CUST104935,MER101698,04-09-2024,738.28,UPI,Mobile App,Success,1.48,INR
TXN10081107,CUST116793,MER101530,18-09-2025,924.24,Debit Card,Mobile App,Failed,1.85,INR
TXN10081108,CUST101481,MER101235,09-12-2023,240.08,UPI,Web,Success,0.72,INR
TXN10081109,CUST112302,MER100107,10-04-2024,1531,UPI,Mobile App,Success,3.06,INR
TXN10081110,CUST117563,MER100950,23-10-2024,954.27,Net Banking,Mobile App,Success,4.77,INR
TXN10081111,CUST106380,MER102306,01-01-2025,1522.29,UPI,Web,Success,7.61,INR
